"Country.Code","City","Location","Latitude","Longitude","Pollutant","Source.Name","Unit","Value","Last.Updated","Country.Label"
"FR","Bouches-du-Rhône","FR03043",43.3060996358468,5.39579363613379,"PM2.5","EEA France","µg/m³",11.5,"2024-01-29T18:00:00+01:00","France"
"FR","Martinique","FR39015",14.6061349483266,-61.0652272262348,"PM2.5","EEA France","µg/m³",6.9,"2023-11-29T19:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR03029",43.5302972250095,5.44138313680286,"NO","EEA France","µg/m³",6.6,"2024-01-29T18:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR03029",43.5302972250095,5.44138313680286,"NO2","EEA France","µg/m³",45.4,"2024-01-29T18:00:00+01:00","France"
"FR","Isère","FR27005",45.3196184389656,4.77286588551395,"NO2","EEA France","µg/m³",4.9,"2024-01-29T18:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR02028",43.3859950341426,5.02694538047432,"SO2","EEA France","µg/m³",1.7,"2024-01-29T18:00:00+01:00","France"
"FR","Morbihan","FR19032",47.742485358103,-3.3948053239104,"PM10","EEA France","µg/m³",30.2,"2024-01-29T18:00:00+01:00","France"
"FR","Ille-et-Vilaine","FR19002",48.1086536280958,-1.66576399764851,"NO","EEA France","µg/m³",13.8,"2024-01-29T18:00:00+01:00","France"
"FR","Meurthe-et-Moselle","FR30036",48.6963231696882,6.14612046034746,"NO2","EEA France","µg/m³",39.7,"2024-01-29T18:00:00+01:00","France"
"FR","Gironde","FR31003",44.849695025703,-0.543888582031301,"NO2","EEA France","µg/m³",13.9,"2024-01-08T13:00:00+01:00","France"
"FR","Reunion","FR38008",-20.8847369878067,55.4538109724538,"PM10","EEA France","µg/m³",6.7,"2023-12-31T21:00:00+01:00","France"
"FR","Landes","FR31036",43.7047196490079,-1.03861416519331,"O3","EEA France","µg/m³",0.3,"2023-10-12T10:00:00+02:00","France"
"FR","Landes","FR31036",43.7047196490079,-1.03861416519331,"NO","EEA France","µg/m³",37,"2023-10-12T10:00:00+02:00","France"
"FR","","FR03087",43.9370778926249,4.82493223938152,"NO2","EEA France","µg/m³",5.7,"2023-02-02T01:00:00+01:00","France"
"FR","","FR03069",43.1197053027864,6.1318013147186,"O3","EEA France","µg/m³",45.4,"2022-11-30T12:00:00+01:00","France"
"FR","","FR34014",47.9173751802827,1.96625944333933,"NO2","EEA France","µg/m³",3.2,"2022-12-30T16:00:00+01:00","France"
"FR","","FR18019",49.2763912615378,2.48217089416201,"PM10","EEA France","µg/m³",19.8,"2022-01-18T09:00:00+01:00","France"
"FR","","FR21035",49.6363812210033,-1.62666931648363,"O3","EEA France","µg/m³",82,"2021-12-09T01:00:00+01:00","France"
"FR","","FR37007",16.2506693657737,-61.5279494290847,"CO","EEA France","µg/m³",392,"2020-11-06T08:00:00+01:00","France"
"FR","","FR30020",48.7758318853958,5.16278861773887,"NO2","EEA France","µg/m³",7.7,"2021-03-17T04:00:00+01:00","France"
"FR","","FR01060",49.1688475216756,6.21266765659504,"PM10","EEA France","µg/m³",1.5,"2019-09-25T14:00:00+02:00","France"
"FR","","FR31034",45.0122219994631,-0.529722,"O3","EEA France","µg/m³",29.8,"2020-03-23T04:00:00+01:00","France"
"FR","","FR02005",43.4051999994639,5.0515,"PM10","EEA France","µg/m³",14.75,"2016-12-05T18:00:00+01:00","France"
"FR","","FR31014",43.307777999464,-0.322778,"NO2","EEA France","µg/m³",11.5,"2019-01-21T11:00:00+01:00","France"
"FR","","FR11030",50.5320309994734,2.839,"NO2","EEA France","µg/m³",4.4,"2017-06-29T14:00:00+02:00","France"
"FR","","FR09402",46.570002999464,0.323575,"PM10","EEA France","µg/m³",33.7,"2018-12-10T08:00:00+01:00","France"
"FR","","FR05054",49.4810859994699,0.165289,"NO2","EEA France","µg/m³",13.63,"2018-02-02T15:00:00+01:00","France"
"FR","","FR36003",44.9489219994632,4.889881,"NO2","EEA France","µg/m³",42.75,"2017-04-20T16:00:00+02:00","France"
"FR","","ST JUST",45.7553488124544,4.82033286512683,"O3","EEA France","µg/m³",3.5,"2016-12-05T02:00:00+01:00","France"
"FR","","Home",45.271894982689,5.6790270589692,"PM1","airgradient","µg/m³",0,"2024-03-09T20:00:00+01:00","France"
"FR","CHAMPFORGEUIL","Champforgueil",46.8210560001565,4.83508299997113,"O3","eea","µg/m³",37.3,"2024-09-18T23:00:00+02:00","France"
"FR","SABLONS","Sablons",45.3218460002411,4.77070200030137,"O3","eea","µg/m³",50.7,"2024-09-18T23:00:00+02:00","France"
"FR","HÉMING","Heming",48.6947249998427,6.96527499968453,"NO2","eea","µg/m³",6.8,"2024-09-18T23:00:00+02:00","France"
"FR","LORIENT","Lorient Normandie",47.7589450001341,-3.36938000009845,"PM10","eea","µg/m³",37.2,"2024-09-18T23:00:00+02:00","France"
"FR","JONVILLE-EN-WOËVRE","Jonville en Woevre",49.0658299999143,5.78555600021588,"NO","eea","µg/m³",1.9,"2024-03-11T09:00:00+01:00","France"
"FR","PAU","PAU TOURASSE",43.3110920001214,-0.352115999818861,"NO2","eea","µg/m³",23.6,"2024-09-18T23:00:00+02:00","France"
"FR","NANCY","Hotel Districal",48.6858560002873,6.17511099989272,"NO","eea","µg/m³",20.7,"2024-03-11T09:00:00+01:00","France"
"FR","FORBACH","Station de FORBACH",49.1874199998884,6.91086700017932,"NO2","eea","µg/m³",21.3,"2024-09-18T23:00:00+02:00","France"
"FR","CHALON-SUR-SAÔNE","Chalon Centre Ville",46.7823099997673,4.84732200043988,"PM2.5","eea","µg/m³",6.4,"2024-09-16T08:00:00+02:00","France"
"FR","MONTARGIS","Montargis Les Cites",48.0014499999424,2.72617999990292,"NO","eea","µg/m³",1.8,"2024-03-11T10:00:00+01:00","France"
"FR","NICE","NICE ARSON",43.7020760000666,7.28625599991525,"O3","eea","µg/m³",8.4,"2024-09-18T23:00:00+02:00","France"
"FR","AJACCIO","AJACCIO CONFINA 2",41.9476849997293,8.79615899985025,"PM10","eea","µg/m³",11.6,"2024-09-16T08:00:00+02:00","France"
"FR","AJACCIO","AJACCIO CONFINA 2",41.9476849997293,8.79615899985025,"NO","eea","µg/m³",3.7,"2024-03-11T08:00:00+01:00","France"
"FR","DIJON","Dijon Trémouille",47.325745000116,5.04105600017628,"NO2","eea","µg/m³",24.5,"2024-09-18T23:00:00+02:00","France"
"FR","JOUÉ-LÈS-TOURS","Joué lès Tours",47.3441400000065,0.653778000432585,"PM10","eea","µg/m³",17.8,"2024-09-18T23:00:00+02:00","France"
"FR","BASTIA","BASTIA MONTESORO",42.6713330000912,9.43463900001473,"NO2","eea","µg/m³",3,"2024-09-18T23:00:00+02:00","France"
"FR","MACOURIA","Matiti",5.03460199976914,-52.5637929997931,"O3","eea","µg/m³",47,"2024-09-18T23:00:00+02:00","France"
"FR","BREST","Brest Mace",48.3861799998886,-4.48660000006197,"O3","eea","µg/m³",88.1,"2024-09-18T23:00:00+02:00","France"
"FR","ÉVREUX","Evreux Centre",49.0213399997733,1.14831899956664,"PM2.5","eea","µg/m³",30.1,"2024-09-18T23:00:00+02:00","France"
"FR","LUNÉVILLE","Luneville",48.5848240000138,6.48390000040868,"NO","eea","µg/m³",15.8,"2024-03-11T09:00:00+01:00","France"
"FR","ANGOULÊME","Square Pablo Casals",45.6474269998404,0.16716199982047,"PM2.5","eea","µg/m³",7.4,"2024-09-18T23:00:00+02:00","France"
"FR","ANGLET","ANGLET",43.4940400001703,-1.52875299992194,"NO2","eea","µg/m³",21.2,"2024-09-18T23:00:00+02:00","France"
"FR","XONRUPT-LONGEMER","Schlucht",48.0511169998905,7.01111400023723,"NO2","eea","µg/m³",0.5,"2024-09-16T23:00:00+02:00","France"
"FR","TALENCE","TALENCE",44.8004599997874,-0.589397999689418,"PM2.5","eea","µg/m³",8.7,"2024-09-18T23:00:00+02:00","France"
"FR","COULOMMIERS","RD934 Coulommiers",48.8058999999097,3.08415800012575,"PM10","eea","µg/m³",57.4,"2024-09-18T23:00:00+02:00","France"
"FR","TAVAUX","Tavaux",47.0426099999585,5.40089700029717,"SO2","eea","µg/m³",0.8,"2024-09-18T23:00:00+02:00","France"
"FR","BOURGOIN-JALLIEU","Bourgoin-Jallieu",45.6082199999151,5.27087200021089,"PM2.5","eea","µg/m³",5.6,"2024-09-18T23:00:00+02:00","France"
"FR","CHERBOURG-EN-COTENTIN","Cherbourg Hotel de Ville",49.6422500002307,-1.62436100013966,"O3","eea","µg/m³",70.1,"2024-09-18T23:00:00+02:00","France"
"FR","LYON 3E ARRONDISSEMENT","LYON Centre",45.7577319999332,4.85421400016547,"PM10","eea","µg/m³",10.8,"2024-09-18T23:00:00+02:00","France"
"FR","ROANNE","ROANNE",46.0411100002979,4.07465600019981,"PM10","eea","µg/m³",2.9,"2024-09-16T08:00:00+02:00","France"
"FR","BLOIS","Blois_trafic",47.5865439999998,1.32653300017541,"PM2.5","eea","µg/m³",11.6,"2024-09-16T08:00:00+02:00","France"
"FR","TOURS","Pompidou",47.3946379998604,0.704860999999662,"PM2.5","eea","µg/m³",3.7,"2024-09-16T08:00:00+02:00","France"
"FR","LA VALETTE-DU-VAR","LA VALETTE/LA GARDE",43.1359019998724,6.01151300038498,"O3","eea","µg/m³",30.4,"2024-09-17T23:00:00+02:00","France"
"FR","PLAN-D'AUPS-SAINTE-BAUME","PLAN AUPS/STE  BAUME",43.3352000000667,5.72736500011483,"PM10","eea","µg/m³",5.7,"2024-09-16T08:00:00+02:00","France"
"FR","VILLEMOMBLE","VILLEMOMBLE",48.881946999811,2.50722199958953,"O3","eea","µg/m³",67.2,"2024-09-17T23:00:00+02:00","France"
"FR","PARIS 13E ARRONDISSEMENT","PARIS 13eme",48.828610000236,2.36027800008475,"O3","eea","µg/m³",63.9,"2024-09-17T23:00:00+02:00","France"
"FR","AIX-EN-PROVENCE","AIX CENTRE ECOLE ART",43.5302849996847,5.44091200008074,"PM2.5","eea","µg/m³",2.2,"2024-09-17T23:00:00+02:00","France"
"FR","PARIS 7E ARRONDISSEMENT","PARIS 7eme",48.8571999997726,2.29329999967468,"NO","eea","µg/m³",8.9,"2024-03-11T10:00:00+01:00","France"
"FR","CERGY","CERGY-PONTOISE",49.0463900000834,2.04305600016042,"PM10","eea","µg/m³",4.9,"2024-09-15T17:00:00+02:00","France"
"FR","HAGUENAU","Haguenau-Place marché aux bestiaux",48.8183500000267,7.78640900010634,"NO","eea","µg/m³",7.5,"2024-03-11T09:00:00+01:00","France"
"FR","VOIRON","Voiron Urbain",45.3601760000397,5.58941899990794,"NO2","eea","µg/m³",6,"2024-09-16T23:00:00+02:00","France"
"FR","LA ROCHE-SUR-YON","DELACROIX",46.6607000002319,-1.43683100021568,"NO2","eea","µg/m³",7.1,"2024-09-16T23:00:00+02:00","France"
"FR","LA ROCHE-SUR-YON","DELACROIX",46.6607000002319,-1.43683100021568,"PM10","eea","µg/m³",12.9,"2024-09-16T23:00:00+02:00","France"
"FR","SAINT-DIZIER","St DIZIER L. Michel",48.6458359997777,4.96611099961485,"PM10","eea","µg/m³",13.3,"2024-09-16T23:00:00+02:00","France"
"FR","BOUGUENAIS","LES COUETS",47.1859199997665,-1.59149719997376,"PM2.5","eea","µg/m³",5,"2024-09-16T23:00:00+02:00","France"
"FR","LOURDES","LOURDES LAPACCA",43.0962500002002,-0.0404969998324175,"O3","eea","µg/m³",53.4,"2024-09-16T23:00:00+02:00","France"
"FR","CASTRES","Stade Travet CASTRES",43.6104969997267,2.2301500000663,"NO2","eea","µg/m³",4.3,"2024-09-16T23:00:00+02:00","France"
"FR","LE MANS","SOURCES",47.9710660000466,0.221422000085985,"PM2.5","eea","µg/m³",2.2,"2024-09-16T23:00:00+02:00","France"
"FR","SAINT-ÉTIENNE-DE-MONTLUC","S ETIENNE DE MONTLUC",47.2831800000453,-1.78316400017161,"PM10","eea","µg/m³",5.2,"2024-09-16T08:00:00+02:00","France"
"FR","SAINT-QUENTIN","P. Roth St Quentin",49.8513340002108,3.28400000031342,"SO2","eea","µg/m³",0.4,"2024-09-16T14:00:00+02:00","France"
"FR","CLERMONT-FERRAND","Beaulieu",45.7690000000847,3.1550000004242,"NO2","eea","µg/m³",4.2,"2024-09-16T14:00:00+02:00","France"
"FR","VICHY","Vichy",46.1304319997242,3.42569400005774,"NO","eea","µg/m³",4.8,"2024-03-11T10:00:00+01:00","France"
"FR","AURILLAC","Aurillac-Lagarde",44.9200800000815,2.44108199977878,"NO","eea","µg/m³",0.8,"2024-03-11T10:00:00+01:00","France"
"FR","CLERMONT-FERRAND","Montferrand",45.7972800002671,3.11383300022196,"NO2","eea","µg/m³",6.5,"2024-09-16T14:00:00+02:00","France"
"FR","MONTPELLIER","Montpellier Prés d'Arènes",43.5915000003243,3.88680999990834,"O3","eea","µg/m³",86.1,"2024-09-16T14:00:00+02:00","France"
"FR","CLERMONT-FERRAND","Edouard Michelin",45.7804340002956,3.11159200003213,"NO","eea","µg/m³",20.4,"2024-03-11T10:00:00+01:00","France"
"FR","POITIERS","Poitiers Centre  Augouard",46.5839999999289,0.34558200029356,"NO","eea","µg/m³",93.2,"2024-03-11T08:00:00+01:00","France"
"FR","BESSIÈRES","BESSIERES ECONOTRE",43.8031400000336,1.59547500023897,"PM10","eea","µg/m³",7.6,"2024-09-16T08:00:00+02:00","France"
"FR","FROSSAY","FROSSAY",47.2474699997468,-1.93661899963548,"PM2.5","eea","µg/m³",3.7,"2024-09-16T08:00:00+02:00","France"
"FR","","Balcony",48.8267718090601,2.33216279739659,"RELATIVEHUMIDITY","airgradient","%",66.4063471,"2024-09-08T23:00:00+02:00","France"
"FR","","Balcony",48.8267718090601,2.33216279739659,"PM10","airgradient","µg/m³",4.340909091,"2024-09-08T23:00:00+02:00","France"
"FR","GENNEVILLIERS","GENNEVILLIERS",48.9297199997604,2.29472200043009,"NO","eea","µg/m³",6.5,"2024-03-11T10:00:00+01:00","France"
"FR","BELLEVILLE","Les Ménuires",45.3187700001581,6.5783899996446,"O3","eea","µg/m³",81.9,"2024-03-18T08:00:00+01:00","France"
"FR","ATMO AUVERGNE-RHÔNE-ALPES","NET-FR071A",45.59667,5.918611,"NO2","EEA France","µg/m³",15.2,"2024-03-11T10:00:00+01:00","France"
"FR","ATMO AUVERGNE-RHÔNE-ALPES","NET-FR071A",45.59667,5.918611,"O3","EEA France","µg/m³",35.1,"2024-02-27T09:00:00+01:00","France"
"FR","ATMO NOUVELLE-AQUITAINE","NET-FR058A",45.012222,-0.528333,"O3","EEA France","µg/m³",51.9,"2024-01-29T18:00:00+01:00","France"
"FR","ATMO NOUVELLE-AQUITAINE","NET-FR058A",44.86139,-0.579444,"PM10","EEA France","µg/m³",10.8,"2024-03-04T07:00:00+01:00","France"
"FR","ATMO OCCITANIE","NET-FR068A",43.834404,4.374219,"O3","EEA France","µg/m³",50.8,"2024-03-04T08:00:00+01:00","France"
"FR","AIR PAYS DE LA LOIRE","NET-FR035A",47.322826,-2.039853,"NO2","EEA France","µg/m³",1.7,"2024-03-04T07:00:00+01:00","France"
"FR","ATMO AUVERGNE-RHÔNE-ALPES","NET-FR071A",45.772167,3.0875,"NO2","EEA France","µg/m³",67.7,"2024-02-15T11:00:00+01:00","France"
"FR","Guadeloupe","FR37001",16.256102565157,-61.5902925098026,"O3","EEA France","µg/m³",29.2,"2024-01-29T18:00:00+01:00","France"
"FR","Var","FR03064",43.1322279826256,5.99220311956643,"O3","EEA France","µg/m³",65.7,"2024-01-29T18:00:00+01:00","France"
"FR","Isère","FR15046",45.1806746477571,5.72005850424242,"NO","EEA France","µg/m³",191.1,"2024-01-29T18:00:00+01:00","France"
"FR","Vaucluse","FR03084",43.9601669829441,4.85720870753994,"NO","EEA France","µg/m³",0.7,"2024-01-29T18:00:00+01:00","France"
"FR","Loir-et-Cher","FR34061",47.5945165359368,1.30173969506476,"O3","EEA France","µg/m³",39,"2024-01-29T18:00:00+01:00","France"
"FR","Alpes-Maritimes","FR24009",43.5625273554356,7.00721854224592,"NO","EEA France","µg/m³",4.7,"2024-01-29T18:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR02011",43.4374825389185,4.94360867156655,"SO2","EEA France","µg/m³",0.9,"2024-01-29T17:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR03030",43.453461514164,5.4671019033872,"SO2","EEA France","µg/m³",0.9,"2019-12-23T10:00:00+01:00","France"
"FR","Reunion","FR38008",-20.8847369878067,55.4538109724538,"SO2","EEA France","µg/m³",1.1,"2023-12-27T09:00:00+01:00","France"
"FR","","FR03069",43.1197053027864,6.1318013147186,"PM10","EEA France","µg/m³",7,"2023-01-11T07:00:00+01:00","France"
"FR","","FR07039",45.7747754785278,3.06296765795665,"PM10","EEA France","µg/m³",4.1,"2023-01-09T11:00:00+01:00","France"
"FR","","FR20019",45.7583572550156,4.88621530806415,"NO2","EEA France","µg/m³",47.7,"2022-03-28T02:00:00+02:00","France"
"FR","","FR23140",47.2043914135194,-1.552827800129,"NO2","EEA France","µg/m³",7.6,"2021-12-25T03:00:00+01:00","France"
"FR","","FR30020",48.7758318853958,5.16278861773887,"O3","EEA France","µg/m³",50.5,"2021-03-17T04:00:00+01:00","France"
"FR","","FR15039",45.1583816929606,5.70376306498849,"NO2","EEA France","µg/m³",37.1,"2020-12-23T07:00:00+01:00","France"
"FR","","FR12045",43.0949969994643,-0.051944,"CO","EEA France","µg/m³",149,"2018-08-10T09:00:00+02:00","France"
"FR","","FR16038",48.5703749994675,7.766331,"PM2.5","EEA France","µg/m³",17.5,"2020-06-03T09:00:00+02:00","France"
"FR","","FR16038",48.5703749994675,7.766331,"NO2","EEA France","µg/m³",3.6,"2020-06-04T04:00:00+02:00","France"
"FR","","FR02033",43.340555999464,5.058611,"SO2","EEA France","µg/m³",14.1,"2020-02-19T09:00:00+01:00","France"
"FR","","FR02026",43.5850029994637,5.006389,"PM10","EEA France","µg/m³",11.5,"2020-01-22T12:00:00+01:00","France"
"FR","","FR30038",48.5492988706458,5.46068793225859,"NO2","EEA France","µg/m³",6,"2019-05-02T13:00:00+02:00","France"
"FR","","FR07032",45.8941939994635,3.115056,"NO2","EEA France","µg/m³",6.68,"2018-08-23T14:00:00+02:00","France"
"FR","","FR34041",48.4448359994672,1.509281,"O3","EEA France","µg/m³",75.63,"2018-04-25T02:00:00+02:00","France"
"FR","","FR34028",47.3949999994651,0.7046,"NO2","EEA France","µg/m³",5.63,"2018-04-25T02:00:00+02:00","France"
"FR","","FR08026",43.4282193232058,3.6035558296341,"PM2.5","EEA France","µg/m³",25.2,"2017-12-07T07:00:00+01:00","France"
"FR","","FR18054",49.9205559994713,4.090556,"O3","EEA France","µg/m³",39.13,"2017-10-11T12:00:00+02:00","France"
"FR","","La Fare les Oliviers",43.5383075331057,5.18528243245323,"SO2","EEA France","µg/m³",3.75,"2016-12-05T18:00:00+01:00","France"
"FR","","GARCHES",48.8464073182877,2.18944587567883,"O3","EEA France","µg/m³",1,"2016-12-05T01:00:00+01:00","France"
"FR","LES ABYMES","ABYMES RN1",16.2540859998526,-61.5371300001843,"NO","eea","µg/m³",10.9,"2024-03-11T10:00:00+01:00","France"
"FR","MONTAUBAN","Montauban",44.0128559998603,1.37530519955676,"NO2","eea","µg/m³",33.3,"2024-09-18T23:00:00+02:00","France"
"FR","SALON-DE-PROVENCE","SALON",43.6390039998181,5.1010969997566,"NO2","eea","µg/m³",10.3,"2024-09-18T23:00:00+02:00","France"
"FR","LA CALMETTE","Nimes La Calmette",43.925400000101,4.26580999981266,"NO2","eea","µg/m³",4.3,"2020-02-26T10:00:00+01:00","France"
"FR","MOURENX","MOURENX",43.3771930000606,-0.610277999979003,"SO2","eea","µg/m³",0.5,"2024-09-15T17:00:00+02:00","France"
"FR","NANTES","FRERES GONCOURT",47.2041199999351,-1.56481099993071,"PM10","eea","µg/m³",7.1,"2024-09-16T08:00:00+02:00","France"
"FR","ROMANS-SUR-ISÈRE","Romans-sur-Isère",45.042500000017,5.04429999992356,"NO2","eea","µg/m³",28.7,"2024-01-05T11:00:00+01:00","France"
"FR","ÉPINAL","Epinal",48.1726529999482,6.45281650033746,"NO2","eea","µg/m³",20.2,"2024-09-18T23:00:00+02:00","France"
"FR","MERLÉAC","Kergoff",48.261963000266,-2.9436309999704,"NO","eea","µg/m³",0.9,"2024-03-11T10:00:00+01:00","France"
"FR","DAIX","Daix",47.3455999997954,5.00237700003608,"O3","eea","µg/m³",83.4,"2024-09-18T23:00:00+02:00","France"
"FR","GAP","GAP JEAN JAURES",44.5486499998268,6.06723700034038,"NO","eea","µg/m³",30.6,"2024-03-11T08:00:00+01:00","France"
"FR","MONTARGIS","Montargis_trafic",48.0069349997759,2.7401109996672,"NO","eea","µg/m³",25.3,"2024-03-11T08:00:00+01:00","France"
"FR","VALENCE","Valence Urb. Centre",44.9335139996862,4.89348099976142,"NO2","eea","µg/m³",17.7,"2024-09-18T23:00:00+02:00","France"
"FR","MÂCON","Macon Paul Bert",46.3161740002279,4.83999399979789,"PM10","eea","µg/m³",12,"2022-12-23T01:00:00+01:00","France"
"FR","BOBIGNY","BOBIGNY",48.9025040001429,2.45250000026497,"PM2.5","eea","µg/m³",27.3,"2024-09-18T23:00:00+02:00","France"
"FR","DAMPARIS","Damparis",47.0656399997769,5.41502800007799,"NO2","eea","µg/m³",16.4,"2024-09-18T23:00:00+02:00","France"
"FR","LA COULONCHE","La Coulonche MERA",48.6450000001438,-0.458333000235777,"O3","eea","µg/m³",81.3,"2024-09-18T23:00:00+02:00","France"
"FR","PÉRIGUEUX","PERIGUEUX",45.1898229998141,0.72718400006274,"NO2","eea","µg/m³",3.8,"2024-09-18T23:00:00+02:00","France"
"FR","NANCY","Nancy-Charles III",48.6881700000945,6.19043099990213,"PM2.5","eea","µg/m³",15,"2024-09-18T23:00:00+02:00","France"
"FR","TALENCE","TALENCE",44.8004599997874,-0.589397999689418,"O3","eea","µg/m³",9,"2024-09-18T23:00:00+02:00","France"
"FR","MONTLHÉRY","RN20 - MONTLHERY",48.6409299998147,2.26872000042656,"PM2.5","eea","µg/m³",14.7,"2024-09-16T08:00:00+02:00","France"
"FR","MULHOUSE","Mulhouse Sud 2",47.7374150002747,7.30907500027088,"NO2","eea","µg/m³",24.8,"2024-09-18T23:00:00+02:00","France"
"FR","BASTIA","BASTIA GIRAUD",42.6979179997938,9.44641700035104,"PM2.5","eea","µg/m³",2,"2024-09-18T23:00:00+02:00","France"
"FR","LORIENT","Lorient B. Bissonnet",47.7424999999031,-3.395009999658,"O3","eea","µg/m³",82,"2024-09-18T23:00:00+02:00","France"
"FR","MANOSQUE","MANOSQUE",43.835784999887,5.78613100015114,"PM10","eea","µg/m³",9.1,"2024-09-18T23:00:00+02:00","France"
"FR","DOLE","Dole centre",47.0967200000337,5.49638900016394,"NO2","eea","µg/m³",9.4,"2024-09-18T23:00:00+02:00","France"
"FR","BOURGES","Leblanc",47.0827800000004,2.4053329995665,"PM2.5","eea","µg/m³",7.4,"2024-09-18T23:00:00+02:00","France"
"FR","MONTCEAU-LES-MINES","Montceau-les-Mines 9me écluse",46.6787830000584,4.36689299992175,"NO2","eea","µg/m³",8,"2024-09-18T23:00:00+02:00","France"
"FR","MONTPELLIER","Montpellier Liberté",43.61160700016,3.82786800014493,"NO","eea","µg/m³",41.3,"2024-03-11T10:00:00+01:00","France"
"FR","DENAIN","Denain Villars",50.3227600000871,3.39593000027307,"NO","eea","µg/m³",2.7,"2024-03-11T10:00:00+01:00","France"
"FR","NOGENT-SUR-MARNE","NOGENT-SUR-MARNE",48.8405569997725,2.4844440001401,"PM10","eea","µg/m³",24.8,"2024-09-17T23:00:00+02:00","France"
"FR","AIX-EN-PROVENCE","AIX CENTRE ECOLE ART",43.5302849996847,5.44091200008074,"PM10","eea","µg/m³",3.6,"2024-09-17T23:00:00+02:00","France"
"FR","THIONVILLE","Thionville-Centre",49.3583370001585,6.15694200014625,"PM10","eea","µg/m³",24,"2024-09-17T23:00:00+02:00","France"
"FR","TREMBLAY-EN-FRANCE","TREMBLAY-EN-FRANCE",48.9555499999541,2.57527799990011,"NO","eea","µg/m³",44.3,"2024-03-11T10:00:00+01:00","France"
"FR","MARSEILLE 4E ARRONDISSEMENT","MARSEILLE 5 AVENUES",43.3052859999273,5.39471600005097,"PM2.5","eea","µg/m³",3.7,"2024-09-17T23:00:00+02:00","France"
"FR","METZ","Metz-Borny",49.1102830002213,6.22333600040022,"SO2","eea","µg/m³",0,"2019-08-28T09:00:00+02:00","France"
"FR","MARSEILLE 8E ARRONDISSEMENT","MARSEILLE RABATAU",43.2764499999454,5.39735999974862,"NO2","eea","µg/m³",30.8,"2024-09-17T23:00:00+02:00","France"
"FR","VALENCIENNES","Valenciennes Wallon",50.3642500001959,3.52272999998034,"NO2","eea","µg/m³",14.3,"2024-09-17T23:00:00+02:00","France"
"FR","SAINT-AMAND-LES-EAUX","Saint Amand",50.456470000169,3.42794000027044,"NO2","eea","µg/m³",8.2,"2024-09-17T23:00:00+02:00","France"
"FR","GRENOBLE","Grenoble Les Frenes",45.1619000003116,5.7356000000548,"NO2","eea","µg/m³",3.4,"2024-09-16T23:00:00+02:00","France"
"FR","ALBI","ALBI DELMAS",43.9277700001112,2.14589699968727,"NO2","eea","µg/m³",3.6,"2024-09-16T23:00:00+02:00","France"
"FR","DUNKERQUE","Malo-les-Bains",51.0485799999799,2.42004000000581,"PM2.5","eea","µg/m³",4.7,"2024-09-16T23:00:00+02:00","France"
"FR","GRAVELINES","Gravelines PC/Drire",50.9810600000164,2.14317000014894,"PM10","eea","µg/m³",1.9,"2024-09-16T08:00:00+02:00","France"
"FR","DONGES","PARSCAU DU PLESSIS",47.3191570002322,-2.06695300041656,"PM2.5","eea","µg/m³",2.4,"2024-09-16T23:00:00+02:00","France"
"FR","ANGERS","APPENTIS",47.4473900001666,-0.550066999621058,"NO2","eea","µg/m³",5.4,"2024-09-16T23:00:00+02:00","France"
"FR","AMIENS","TRAFIC AMIENS",49.8772200002389,2.28249999967978,"NO2","eea","µg/m³",26.33,"2017-12-13T09:00:00+01:00","France"
"FR","AVIGNON","Avignon Rocade De Gaulle",43.9314000002095,4.82687499979534,"PM2.5","eea","µg/m³",3.1,"2024-09-16T08:00:00+02:00","France"
"FR","PORT-JÉRÔME-SUR-SEINE","NDGravenchon Pasteur",49.4933319998027,0.571853000282018,"CO","eea","µg/m³",191,"2024-03-11T10:00:00+01:00","France"
"FR","LE PUY-EN-VELAY","Le Puy-Causans",45.038999999839,3.88700099970405,"O3","eea","µg/m³",86.6,"2024-09-16T14:00:00+02:00","France"
"FR","LE PUY-EN-VELAY","Le Puy-Causans",45.038999999839,3.88700099970405,"NO2","eea","µg/m³",3.8,"2024-09-16T14:00:00+02:00","France"
"FR","","FR34024",47.344499999465,0.653322,"O3","EEA France","µg/m³",79.75,"2018-04-25T02:00:00+02:00","France"
"FR","","FR10026",50.9508329994749,1.8425,"NO2","EEA France","µg/m³",4.7,"2018-04-25T02:00:00+02:00","France"
"FR","","FR05054",49.4810859994699,0.165289,"PM10","EEA France","µg/m³",12.15,"2018-02-02T15:00:00+01:00","France"
"FR","","FR36003",44.9489219994632,4.889881,"PM10","EEA France","µg/m³",13.1,"2017-12-08T15:00:00+01:00","France"
"FR","","Calais EREA",50.9615772767861,1.873903648979,"NO2","EEA France","µg/m³",17.63,"2017-07-18T22:00:00+02:00","France"
"FR","","Vannes Roscanvec",47.6566951743188,-2.75819623151342,"O3","EEA France","µg/m³",8.03,"2017-05-31T09:00:00+02:00","France"
"FR","VILLIERS-EN-BOIS","Zoodyssée Chizé",46.1432340000161,-0.395913000373364,"PM2.5","eea","µg/m³",4.7,"2024-09-16T14:00:00+02:00","France"
